Name,Skinport_URL,Steam_URL,Price,Currency,SalesThisWeek,7d_avg,24h_avg,GrowthRatio,BullishScore,LastUpdated
★ StatTrak™ Kukri Knife | Forest DDPAT (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29,136.68,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Forest DDPAT (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29,455.39,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Forest DDPAT (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,314.00,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Night Stripe (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29,148.35,USD,1,126.65,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Safari Mesh (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29,117.27,USD,1,105.54,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Slaughter (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Slaughter%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Slaughter%20%28Field-Tested%29,586.35,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Slaughter (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,351.81,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Stained (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Stained%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Stained%20%28Field-Tested%29,195.55,USD,1,151.81,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Stained (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29,202.40,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Stained (Well-Worn),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Stained%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Stained%20%28Well-Worn%29,188.95,USD,2,140.02,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Kukri Knife | Urban Masked (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Kukri%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29,127.48,USD,1,114.83,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet,https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet,1871.34,USD,1,1375.96,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Black Laminate (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,1020.25,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Black Laminate (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Black%20Laminate%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Black%20Laminate%20%28Field-Tested%29,1041.36,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Black Laminate (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29,1143.27,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Blue Steel (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29,1018.28,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Bright Water (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Bright%20Water%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Bright%20Water%20%28Factory%20New%29,827.41,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Crimson Web (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Crimson%20Web%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Crimson%20Web%20%28Field-Tested%29,1075.74,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Damascus Steel (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Damascus%20Steel%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Damascus%20Steel%20%28Field-Tested%29,1009.60,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Damascus Steel (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,921.95,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Doppler%20%28Factory%20New%29,2105.00,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Fade%20%28Factory%20New%29,2529.57,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Freehand (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Freehand%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Freehand%20%28Factory%20New%29,914.71,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Gamma Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,3338.58,USD,1,2699.81,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Lore (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Lore%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Lore%20%28Field-Tested%29,1168.40,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Lore (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Lore%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Lore%20%28Minimal%20Wear%29,1771.00,USD,2,1648.53,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Lore (Well-Worn),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Lore%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Lore%20%28Well-Worn%29,786.83,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Marble Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Marble%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Marble%20Fade%20%28Factory%20New%29,1700.42,USD,1,1671.10,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Slaughter%20%28Factory%20New%29,1658.67,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Stained%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Stained%20%28Minimal%20Wear%29,1755.32,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Tiger Tooth (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,1325.73,USD,1,1253.17,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ M9 Bayonet | Ultraviolet (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Ultraviolet%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Ultraviolet%20%28Field-Tested%29,623.14,USD,1,671.97,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife,https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife,110.76,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Crimson Web (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29,152.45,USD,1,122.22,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Crimson Web (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,199.35,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Damascus Steel (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29,179.02,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Damascus Steel (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29,129.00,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Doppler%20%28Factory%20New%29,227.50,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Fade%20%28Factory%20New%29,274.36,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Marble Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Marble%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Marble%20Fade%20%28Factory%20New%29,207.57,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Rust Coat (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,127.67,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Scorched (Well-Worn),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Scorched%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Scorched%20%28Well-Worn%29,131.39,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,233.37,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Slaughter (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,177.14,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Ultraviolet (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29,128.69,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Ultraviolet (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,210.62,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Ultraviolet (Well-Worn),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Well-Worn%29,151.98,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Navaja Knife | Urban Masked (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29,129.52,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife,https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife,406.46,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Blue Steel (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29,289.66,USD,1,257.99,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Boreal Forest (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,225.25,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Crimson Web (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29,407.85,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Crimson Web (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,467.64,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Damascus Steel (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29,363.28,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Damascus Steel (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,320.10,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Doppler%20%28Factory%20New%29,809.60,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Doppler (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29,860.20,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Fade%20%28Factory%20New%29,829.10,USD,1,809.16,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Marble Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Marble%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Marble%20Fade%20%28Factory%20New%29,553.24,USD,1,496.54,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Rust Coat (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,216.95,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Scorched (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Scorched%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Scorched%20%28Field-Tested%29,192.71,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Nomad Knife | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,762.26,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
